word	corpus_count	ipa	source	confidence	other_reading	phonetic_respelling
פּגרן	0	pˈajɡərn	printed-index	MED		פּייגערן
פּדיון	0	pˈidiən	printed-index	MED		פּידיען
פּוסקים	0	pˈuskim	printed-index	MED		פּאָסקים
פּועל	0	pˈɔjəl	printed-index	MED		פּויעל
פּוק	0	pik	printed-index	MED		פּוק
פּוקר	0	pˈɔjkər	printed-index	MED		פּויקער
פּורה	0	pˈirə	printed-index	MED		פּורע
פּורים	0	pˈirim	printed-index	MED		פּורים
פּותּיקא	0	pɔjtˈikə	printed-index	MED		פּויטיקע
פּזר	0	pˈuzər	printed-index	MED		פּאָזער
פּזרן	0	pˈazrən	printed-index	MED		פּאַזרען
פּזרנטע	0	pazrˈɛntə	printed-index	MED		פּאַזרענטע
פּזרניש	0	pazrˈuniʃ	printed-index	MED		פּאַזראָניש
פּחדימדיק	0	pxˈudimdik	printed-index	MED		פּכאָדימדיק
פּחדן	0	paxdn	printed-index	MED		פּאַכדן
פּחדנטע	0	pˈaxdntə	printed-index	MED		פּאַכדנטע
פּחדניש	0	paxdˈuniʃ	printed-index	MED		פּאַכדאָניש
פּטור	0	pˈutər	printed-index	MED		פּאָטער
פּטיש	0	pˈatəʃ	printed-index	MED		פּאַטעש
פּטרן	0	pˈatərn	printed-index	MED		פּאַטערן
פּטרניש	0	patˈɛrniʃ	printed-index	MED		פּאַטערניש
פּיגול	0	piɡl	printed-index	MED		פּיגל
פּיזמון	0	pˈizmən	printed-index	MED		פּיזמען
פּיטום	0	pˈitəm	printed-index	MED		פּיטעם
פּילוסוף	0	pilˈisif	printed-index	MED		פּילוסוף
פּילפּול	0	pilpl	printed-index	MED		פּילפּל
פּינקס	0	pˈinkəs	printed-index	MED		פּינקעס
פּיקחית	0	pˈikxəs	printed-index	MED		פּיקכעס
פּירוש	0	pˈajrəʃ	printed-index	MED		פּיירעש
פּירסום	0	pˈirsəm	printed-index	MED		פּירסעם
פּיתרון	0	pˈisrən	printed-index	MED		פּיסרען
פּלגש	0	pilˈɛɡəʃ	printed-index	MED		פּילעגעש
פּלוגתּא	0	plˈiktə	printed-index	MED		פּלוקטע
פּלוני	0	plˈɔjnə	printed-index	MED		פּלוינע
פּלוניתטע	0	plɔjnˈɛstə	printed-index	MED		פּלוינעסטע
פּלטיאל	0	paltˈiəl	printed-index	MED		פּאַלטי*על
פּליאה	0	plˈiə	printed-index	MED		פּלי*ע
פּליאהדיק	0	plˈiədik	printed-index	MED		פּלי*עדיק
פּליט	0	pˈulət	printed-index	MED		פּאָלעט
פּלישתּי	0	plˈiʃti	printed-index	MED		פּלישטי
פּלישתּים	0	plˈiʃtim	printed-index	MED		פּלישטים
פּמליא	0	pamalˈiə	printed-index	MED		פּאַמאַליע
פּניה	0	pnˈiə	printed-index	MED		פּני*ע
פּנימל	0	pˈɛnəml	printed-index	MED		פּענעמל
פּנינה	0	pnˈinə	printed-index	MED		פּנינע
פּסולת	0	psˈɔjləs	printed-index	MED		פּסוילעס
פּסוק	0	pˈusək	printed-index	MED		פּאָסעק
פּסחדיק	0	pˈajsəxdik	printed-index	MED		פּייסעכדיק
פּסלען	0	pˈaslən	printed-index	MED		פּאַסלען
פּסקע(נע)ן	0	pˈaskənən	printed-index	MED		פּאַסקע(נע)ן
פּעולה	0	pˈilə	printed-index	MED		פּולע
פּעמים	0	pəˈumim	printed-index	MED		פּעאָמים
פּקדון	0	pˈikudn	printed-index	MED		פּיקאָדן
פּרא	0	pˈɛrə	printed-index	MED		פּערע
פּרוזדור	0	prˈɔjzdər	printed-index	MED		פּרויזדער
פּרוטה	0	prˈitə	printed-index	MED		פּרוטע
פּרוכת	0	pˈurɔjxəs	printed-index	MED		פּאָרויכעס
פּרוץ	0	pˈurəʦ	printed-index	MED		פּאָרעץ
פּרוצה	0	prˈiʦə	printed-index	MED		פּרוצע
פּרושים	0	prˈiʃim	printed-index	MED		פּרושים
פּרט	0	prat	printed-index	MED		פּראַט
פּרי	0	pˈajrə	printed-index	MED		פּיירע
פּריעה	0	prˈiə	printed-index	MED		פּרי*ע
פּריצה	0	prˈiʦə	printed-index	MED		פּריצע
פּריצהדיק	0	prˈiʦədik	printed-index	MED		פּריצעדיק
פּריצטע	0	prˈiʦtə	printed-index	MED		פּריצטע
פּריציש	0	prˈiʦiʃ	printed-index	MED		פּריציש
פּרנסה	0	parnˈusə	printed-index	MED		פּאַרנאָסע
פּרס	0	pˈurəs	printed-index	MED		פּאָרעס
פּרץ	0	pˈɛrəʦ	printed-index	MED		פּערעץ
פּרצוף	0	pˈarʦəf	printed-index	MED		פּאַרצעף
פּרק	0	pˈajrək	printed-index	MED		פּיירעק
פּרקדן	0	prˈakdən	printed-index	MED		פּראַקדען
פּרשה	0	pˈarʃə	printed-index	MED		פּאַרשע
פּרת	0	pras	printed-index	MED		פּראַס
פּשטל	0	pʃɛtl	printed-index	MED		פּשעטל
פּשטלדיק	0	pʃˈɛtldik	printed-index	MED		פּשעטלדיק
פּשטן	0	paʃtn	printed-index	MED		פּאַשטן
פּשעים	0	pʃˈujim	printed-index	MED		פּשאָי*ם
פּשרה	0	pʃˈurə	printed-index	MED		פּשאָרע
פּשרן	0	pˈaʃrən	printed-index	MED		פּאַשרען
פּתי	0	pˈɛsi	printed-index	MED		פּעסי
פּתיחה(נע)ן	0	psˈixənən	printed-index	MED		פּסיכע(נע)ן
פּײַטן	0	paːtn	printed-index	MED		פּײַטן
פֿאַרדאגהט	0	fardˈaːɡət	printed-index	MED		פֿאַרדײַגעט
פֿאַרדבֿקעט	0	fardvˈajkət	printed-index	MED		פֿאַרדווייקעט
פֿאַרחושט	0	fˈarxiʃt	printed-index	MED		פֿאַרכושט
פֿאַרחושכט	0	farxˈɔjʃəxt	printed-index	MED		פֿאַרכוישעכט
פֿאַרחתמע(נע)ן	0	farxˈasmənən	printed-index	MED		פֿאַרכאַסמע(נע)ן
פֿאַריתומט	0	fariˈusəmt	printed-index	MED		פֿאַריאָסעמט
פֿאַרכּוסעט	0	farkˈɔjsət	printed-index	MED		פֿאַרקויסעט
פֿאַרכּישופֿט	0	farkˈiʃəft	printed-index	MED		פֿאַרקישעפֿט
פֿאַרמושבֿט	0	farmˈɔjʃəvt	printed-index	MED		פֿאַרמוישעווט
פֿאַרמישפּטן	0	farmˈiʃpətn	printed-index	MED		פֿאַרמישפּעטן
פֿאַרמשכּ(ו)נען	0	farmˈaʃkənən	printed-index	MED		פֿאַרמאַשקענען
פֿאַרעיפּושט	0	farˈipəʃt	printed-index	MED		פֿאַריפּעשט
פֿאַרקנסן	0	fˈarknasn	printed-index	MED		פֿאַרקנאַסן
פֿאַרשׂרפֿען	0	fˈarsarfən	printed-index	MED		פֿאַרסאַרפֿען
פֿאַרשיכּורן	0	farʃˈikərn	printed-index	MED		פֿאַרשיקערן
פֿאַרשמט	0	fˈarʃəmt	printed-index	MED		פֿאַרשעמט
פֿאַרתּכלעווען	0	fartˈaxləvən	printed-index	MED		פֿאַרטאַכלעווען
פֿצון	0	fuʦn	printed-index	MED		פֿאָצן
צבֿויאַטשען	0	ʦviˈiaʧən	printed-index	MED		צוווּיאַטשען
צבֿויאַטשקע	0	ʦviiˈaʧkə	printed-index	MED		צוווּיאַטשקע
צבֿויאַק	0	ʦviˈiak	printed-index	MED		צוווּיאַק
צבֿועטשען	0	ʦvˈiaʧən	printed-index	MED		צוווּאַטשען
צבֿועטשקע	0	ʦviˈaʧkə	printed-index	MED		צוווּאַטשקע
צבֿועק	0	ʦvˈiak	printed-index	MED		צוווּאַק
צבֿי	0	ʦvi	printed-index	MED		צווי
צבֿיה	0	ʦivˈiə	printed-index	MED		ציוויע
צד	0	ʦad	printed-index	MED		צאַד
צדי	0	ʦˈadi	printed-index	MED		צאַדי
צדקתטע	0	ʦədajkˈɛstə	printed-index	MED		צעדייקעסטע
צהלה	0	ʦuhˈulə	printed-index	MED		צאָהאָלע
צוהר	0	ʦˈɔjər	printed-index	MED		צויער
צולהכעיס	0	ʦˈɛluxəs	printed-index	MED		צעלאָכעס
צולהכעיסדיק	0	ʦəlˈuxəsdik	printed-index	MED		צעלאָכעסדיק
צולהכעיסניצע	0	ʦəluxəsnˈiʦə	printed-index	MED		צעלאָכעסניצע
צולהכעיסניק	0	ʦəluxˈɛsnik	printed-index	MED		צעלאָכעסניק
צופּסקע(נע)ן	0	ʦipˈaskənən	printed-index	MED		צופּאַסקע(נע)ן
ציוני	0	ʦiˈɔjni	printed-index	MED		צי*ויני
ציוניזם	0	ʦiˈɛnizm	printed-index	MED		צי*עניזם
ציוניסט	0	ʦiˈɛnist	printed-index	MED		צי*עניסט
צימוקים	0	ʦimˈikim	printed-index	MED		צימוקים
צימצום	0	ʦˈimʦəm	printed-index	MED		צימצעם
צינור	0	ʦˈinər	printed-index	MED		צינער
ציצה	0	ʦˈiʦə	printed-index	MED		ציצע
צירי	0	ʦˈajrə	printed-index	MED		ציירע
צלאל	0	ʦˈaləl	printed-index	MED		צאַלעל
צלמניצע	0	ʦajləmnˈiʦə	printed-index	MED		ציילעמניצע
צלמניק	0	ʦajlˈɛmnik	printed-index	MED		ציילעמניק
צמחים	0	ʦmˈuxim	printed-index	MED		צמאָכים
צנועה	0	ʦnˈiə	printed-index	MED		צנוע
צעדמען	0	ʦˈɛdamən	printed-index	MED		צעדאַמען
צעחושט	0	ʦˈɛxiʃt	printed-index	MED		צעכושט
צעמזיקן	0	ʦəmˈazəkn	printed-index	MED		צעמאַזעקן
צפּורה	0	ʦipˈɔjrə	printed-index	MED		ציפּוירע
צפֿון	0	ʦufn	printed-index	MED		צאָפֿן
צפֿניה	0	ʦfanˈiə	printed-index	MED		צפֿאַניע
צץ	0	ʦuʦ	printed-index	MED		צאָץ
צרהדיק	0	ʦˈurədik	printed-index	MED		צאָרעדיק
קבֿורה	0	kvˈirə	printed-index	MED		קוווּרע
קבֿר	0	kˈajvər	printed-index	MED		קייווער
קבֿרותניק	0	kvurˈɛsnik	printed-index	MED		קוואָרעסניק
קברן	0	kˈabrən	printed-index	MED		קאַברען
קדושים	0	kdˈɔjʃim	printed-index	MED		קדוישים
קדחת	0	kˈaduxəs	printed-index	MED		קאַדאָכעס
קדיש	0	kˈadəʃ	printed-index	MED		קאַדעש
קדישניק	0	kadˈɛʃnik	printed-index	MED		קאַדעשניק
קדמון	0	kˈadmən	printed-index	MED		קאַדמען
קדר	0	kˈajdər	printed-index	MED		קיידער
קהליש	0	kuˈuliʃ	printed-index	MED		קאָאָליש
קהלש	0	kˈuulʃ	printed-index	MED		קאָאָלש
קובוץ	0	kˈibiʦ	printed-index	MED		קובוץ
קול(ע)כל	0	kˈɛləxl	printed-index	MED		קעל(ע)כל
קולא	0	kˈilə	printed-index	MED		קולע
קונדס	0	kˈindəs	printed-index	MED		קונדעס
קונדסערײַ	0	kindəsˈɛraː	printed-index	MED		קונדעסערײַ
קונהטע	0	kɔjnˈɛtə	printed-index	MED		קוינעטע
קוף	0	kif	printed-index	MED		קוף
קטיגור	0	kˈatajɡər	printed-index	MED		קאַטייגער
קטלן	0	kˈatlən	printed-index	MED		קאַטלען
קיאה	0	kˈajə	printed-index	MED		קייע
קיטרוג	0	kˈitrəɡ	printed-index	MED		קיטרעג
קין	0	kˈajin	printed-index	MED		קאַי*ן
קינאה	0	kˈinə	printed-index	MED		קינע
קינים	0	kˈinim	printed-index	MED		קינים
קיסרינ(י)ע	0	kajsərinˈiə	printed-index	MED		קייסערינ(י)ע
קיצבֿה	0	kˈiʦvə	printed-index	MED		קיצווע
קלונימוס	0	klˈɔjnəməs	printed-index	MED		קלוינעמעס
קללהן	0	klˈulən	printed-index	MED		קלאָלען
קלמן	0	kˈalmən	printed-index	MED		קאַלמען
קמיע	0	kamˈajə	printed-index	MED		קאַמייע
קמצן	0	kamʦn	printed-index	MED		קאַמצן
קמצנטע	0	kˈamʦntə	printed-index	MED		קאַמצנטע
קנאָי	0	kanˈuji	printed-index	MED		קאַנאָי*
קנה	0	kˈunə	printed-index	MED		קאָנע
קנוניא	0	kninˈiə	printed-index	MED		קנוניע
קניה	0	knˈiə	printed-index	MED		קני*ע
קנסע(נע)ן	0	kˈansənən	printed-index	MED		קאַנסע(נע)ן
קפּדן	0	kapdn	printed-index	MED		קאַפּדן
קפּידא	0	kpˈajdə	printed-index	MED		קפּיידע
קפֿריסין	0	kˈafrisn	printed-index	MED		קאַפֿריסן
קפֿריסינדיק	0	kˈafrisndik	printed-index	MED		קאַפֿריסנדיק
קצבֿ	0	kˈaʦəv	printed-index	MED		קאַצעוו
קצבֿטע	0	kaʦˈɛvtə	printed-index	MED		קאַצעווטע
קצין	0	kuʦn	printed-index	MED		קאָצן
קראָי	0	krˈuji	printed-index	MED		קראָי*
קרובֿה	0	krˈɔjvə	printed-index	MED		קרויווע
קרובֿהטע	0	krɔjvˈɛtə	printed-index	MED		קרויוועטע
קרובֿטע	0	kurˈɛvtə	printed-index	MED		קאָרעווטע
קרובֿישאַפֿט	0	krˈɔjviʃaft	printed-index	MED		קרויווישאַפֿט
קריעה	0	krˈiə	printed-index	MED		קרי*ע
קרירה	0	krˈirə	printed-index	MED		קרירע
קרקע	0	kˈarkə	printed-index	MED		קאַרקע
קרשים	0	krˈuʃim	printed-index	MED		קראָשים
ראָוי	0	rˈuə	printed-index	MED		ראָע
ראובֿן	0	rivn	printed-index	MED		רוּוון
רבֿיעי	0	rəvˈiji	printed-index	MED		רעווי*י*
רבֿל	0	rɛvl	printed-index	MED		רעוול
רבותים	0	rabˈɔjsim	printed-index	MED		ראַבויסים
רבייDש	0	rabˈɛjiʃ	printed-index	MED		ראַבעי*ש
רביניו	0	rəbənˈii	printed-index	MED		רעבעניו
רביסטווע	0	rəbˈistvə	printed-index	MED		רעביסטווע
רבישאַפֿט	0	rˈɛbəʃaft	printed-index	MED		רעבעשאַפֿט
רבנו	0	rabˈajni	printed-index	MED		ראַביינו
רבניש	0	rabˈuniʃ	printed-index	MED		ראַבאָניש
רגזן	0	raɡzn	printed-index	MED		ראַגזן
רגזנטע	0	rˈaɡzntə	printed-index	MED		ראַגזנטע
רגיל	0	ruɡl	printed-index	MED		ראָגל
רגלים	0	raɡlˈajim	printed-index	MED		ראַגלאַי*ם
רדיפֿה	0	rədˈifə	printed-index	MED		רעדיפֿע
רוגזה	0	rˈiɡzə	printed-index	MED		רוגזע
רודפֿן	0	rˈɔjdəfn	printed-index	MED		רוידעפֿן
רופֿא	0	rˈɔjfə	printed-index	MED		רויפֿע
רופֿאטע	0	rɔjfˈɛtə	printed-index	MED		רויפֿעטע
רוצחטע	0	rəʦajˈɛxtə	printed-index	MED		רעצייעכטע
רושם	0	rˈɔjʃəm	printed-index	MED		רוישעם
רזיאל	0	razˈiəl	printed-index	MED		ראַזיעל
רחבֿותדיק	0	rˈaxvəsdik	printed-index	MED		ראַכוועסדיק
רחוק	0	rˈuxək	printed-index	MED		ראָכעק
רחמיאל	0	raxmˈiəl	printed-index	MED		ראַכמי*(ע)ל
ריאה	0	rˈajə	printed-index	MED		רייע
ריביתניק	0	ribˈɛsnik	printed-index	MED		ריבעסניק
ריקוד	0	rˈikəd	printed-index	MED		ריקעד
ריש	0	rajʃ	printed-index	MED		רייש
רכילותן	0	rəxˈiləsn	printed-index	MED		רעכילעסן
רכילותניצע	0	rəxiləsnˈiʦə	printed-index	MED		רעכילעסניצע
רכילותניק	0	rəxilˈɛsnik	printed-index	MED		רעכילעסניק
רמאַי	0	rˈamaː	printed-index	MED		ראַמײַ
רמבם	0	rˈambam	printed-index	MED		ראַמבאַם
רעה	0	rˈuə	printed-index	MED		ראָע
רעיתו	0	raiˈusə	printed-index	MED		ראַיאָסע
רעיתי	0	raiˈusi	printed-index	MED		ראַיאָסי
רעש	0	raʃ	printed-index	MED		ראַש
רעשן	0	raʃn	printed-index	MED		ראַשן
רפֿאל	0	rəfˈuəl	printed-index	MED		רעפֿאָעל
רפֿה	0	rˈufə	printed-index	MED		ראָפֿע
רפֿואה	0	rəfˈiə	printed-index	MED		רעפֿוע
רצחן	0	raʦxn	printed-index	MED		ראַצכן
רצחע(נע)ן	0	rˈaʦxənən	printed-index	MED		ראַצכע(נע)ן
רציחה	0	rəʦˈixə	printed-index	MED		רעציכע
רקידה	0	rəkˈidə	printed-index	MED		רעקידע
רשי	0	rˈaʃə	printed-index	MED		ראַשע
רשענטע	0	rəʃˈantə	printed-index	MED		רעשאַנטע
שׂונא	0	sˈɔjnə	printed-index	MED		סוינע
שׂונאטע	0	sɔjnˈɛtə	printed-index	MED		סוינעטע
שׂינאה	0	sˈinə	printed-index	MED		סינע
שׂכל	0	sajxl	printed-index	MED		סייכל
שׂכר	0	sxar	printed-index	MED		סכאַר
שׂעיר	0	sˈɛjir	printed-index	MED		סעי*ר
שׂריד	0	sˈurəd	printed-index	MED		סאָרעד
שׂרף	0	sˈurəf	printed-index	MED		סאָרעף
שׂרפֿע(נע)ן	0	sˈarfənən	printed-index	MED		סאַרפֿע(נע)ן
שׂררה	0	srˈurə	printed-index	MED		סראָרע
שׂררה(ס)טע	0	srurˈɛstə	printed-index	MED		סראָרע(ס)טע
שׂרריש	0	srˈuriʃ	printed-index	MED		סראָריש
שאָול	0	ʃˈuəl	printed-index	MED		שאָעל
שבֿועה	0	ʃvˈiə	printed-index	MED		שוווּע
שבֿועתל	0	ʃvˈiəsl	printed-index	MED		שוווּעסל
שבֿחים	0	ʃvˈuxim	printed-index	MED		שוואָכים
שבֿיעי	0	ʃvˈiji	printed-index	MED		שווי*י*
שבֿע	0	ʃˈɛvə	printed-index	MED		שעווע
שבֿר	0	ʃˈɛvər	printed-index	MED		שעווער
שבֿרים	0	ʃvˈurim	printed-index	MED		שוואָרים
שבכּתבֿ	0	ʃəbˈiksav	printed-index	MED		שעביקסאַוו
שדיכע	0	ʃədˈɛxə	printed-index	MED		שעדעכע
שדכנטע	0	ʃˈatxntə	printed-index	MED		שאַטכנטע
שדכנען	0	ʃˈatxənən	printed-index	MED		שאַטכענען
שוחטקע	0	ʃɔjxˈɛtkə	printed-index	MED		שויכעטקע
שולמית	0	ʃilˈamis	printed-index	MED		שולאַמיס
שופֿט	0	ʃˈɔjfət	printed-index	MED		שויפֿעט
שופֿטים	0	ʃˈuftim	printed-index	MED		שאָפֿטים
שופֿר	0	ʃˈɔjfər	printed-index	MED		שויפֿער
שורק	0	ʃˈirək	printed-index	MED		שורעק
שותּף	0	ʃˈitəf	printed-index	MED		שוטעף
שותּפֿותדיק	0	ʃˈitfəsdik	printed-index	MED		שוטפֿעסדיק
שותּפֿטע	0	ʃitˈɛftə	printed-index	MED		שוטעפֿטע
שותּפֿיש	0	ʃˈitfiʃ	printed-index	MED		שוטפֿיש
שותק	0	ʃˈɔjsək	printed-index	MED		שויסעק
שטותערײַ	0	ʃtisˈɛraː	printed-index	MED		שטוסערײַ
שטיא	0	ʃatˈiə	printed-index	MED		שאַטיע
שטר	0	ʃtar	printed-index	MED		שטאַר
שיבֿעה	0	ʃˈivə	printed-index	MED		שיווע
שיבֿעים	0	ʃˈivim	printed-index	MED		שיווים
שיבוש	0	ʃˈibəʃ	printed-index	MED		שיבעש
שידה	0	ʃˈidə	printed-index	MED		שידע
שייגעץ	0	ʃˈajɡəʦ	printed-index	MED		שייגעץ
שיימע	0	ʃˈajmə	printed-index	MED		שיימע
שיירה	0	ʃaiˈurə	printed-index	MED		שאַיאָרע
שיכּורטע	0	ʃikˈɛrtə	printed-index	MED		שיקערטע
שיכּורן	0	ʃˈikərn	printed-index	MED		שיקערן
שיכּחה	0	ʃˈikxə	printed-index	MED		שיקכע
שילמען	0	ʃˈiləmən	printed-index	MED		שילעמען
שילשול	0	ʃilʃl	printed-index	MED		שילשל
שיעבוד	0	ʃˈibəd	printed-index	MED		שיבעד
שיפּוע	0	ʃipˈiə	printed-index	MED		שיפּוע
שיפֿחה	0	ʃˈifxə	printed-index	MED		שיפֿכע
שישים	0	ʃˈiʃim	printed-index	MED		שישים
שכּורניצע	0	ʃikurnˈiʦə	printed-index	MED		שיקאָרניצע
שכּורניק	0	ʃikˈurnik	printed-index	MED		שיקאָרניק
שכנא	0	ʃˈaxnə	printed-index	MED		שאַכנע
שכנותדיק	0	ʃxˈajnəsdik	printed-index	MED		שכיינעסדיק
שכנטע	0	ʃˈuxntə	printed-index	MED		שאָכנטע
שכניש	0	ʃxˈajniʃ	printed-index	MED		שכייניש
שלווה	0	ʃˈalvə	printed-index	MED		שאַלווע
שלומיאל	0	ʃlimˈiəl	printed-index	MED		שלומי*על
שלושים	0	ʃlˈɔjʃim	printed-index	MED		שלוישים
שלח	0	ʃlax	printed-index	MED		שלאַך
שלי	0	ʃˈɛli	printed-index	MED		שעלי
שלימזלניצע	0	ʃliməzalnˈiʦə	printed-index	MED		שלימעזאַלניצע
שלימזלניק	0	ʃliməzˈalnik	printed-index	MED		שלימעזאַלניק
שליש	0	ʃˈuləʃ	printed-index	MED		שאָלעש
שלישי	0	ʃlˈiʃi	printed-index	MED		שלישי
שלל	0	ʃlal	printed-index	MED		שלאַל
שמד	0	ʃmad	printed-index	MED		שמאַד
שמדיש	0	ʃmˈadiʃ	printed-index	MED		שמאַדיש
